y,val
0.0000,1514.8399
48.3871,1514.5637
96.7742,1513.7586
145.1613,1512.4275
193.5484,1510.5986
241.9355,1508.3242
290.3226,1505.6804
338.7097,1502.7665
387.0968,1499.7035
435.4839,1496.6347
483.8710,1493.7247
532.2581,1491.1610
580.6452,1488.9701
629.0323,1487.1655
677.4194,1485.7468
725.8065,1484.6990
774.1935,1483.9927
822.5806,1483.5836
870.9677,1483.4123
919.3548,1483.4040
967.7419,1483.4679
1016.1290,1483.4963
1064.5161,1483.5001
1112.9032,1483.4874
1161.2903,1483.4647
1209.6774,1483.4370
1258.0645,1483.4087
1306.4516,1483.3830
1354.8387,1483.3628
1403.2258,1483.3497
1451.6129,1483.3450
1500.0000,1483.3450
