y,val
0.0000,1514.5042
48.3871,1514.3733
96.7742,1514.0515
145.1613,1513.5819
193.5484,1512.9917
241.9355,1512.2897
290.3226,1511.4663
338.7097,1510.4987
387.0968,1509.3462
435.4839,1507.9527
483.8710,1506.2648
532.2581,1504.2646
580.6452,1502.0154
629.0323,1499.5761
677.4194,1497.0016
725.8065,1494.3427
774.1935,1491.6468
822.5806,1488.9574
870.9677,1486.3146
919.3548,1483.7547
967.7419,1481.3108
1016.1290,1479.0125
1064.5161,1476.8863
1112.9032,1474.9555
1161.2903,1473.2405
1209.6774,1471.7586
1258.0645,1470.5243
1306.4516,1469.5494
1354.8387,1468.8430
1403.2258,1468.4115
1451.6129,1468.2585
1500.0000,1468.2585
