y,val
0.0000,1514.9439
48.3871,1514.6505
96.7742,1513.8117
145.1613,1512.4423
193.5484,1510.5796
241.9355,1508.2821
290.3226,1505.6294
338.7097,1502.7213
387.0968,1499.6773
435.4839,1496.6359
483.8710,1493.7549
532.2581,1491.2119
580.6452,1489.0341
629.0323,1487.2357
677.4194,1485.8169
725.8065,1484.7636
774.1935,1484.0474
822.5806,1483.6251
870.9677,1483.4388
919.3548,1483.4152
967.7419,1483.4653
1016.1290,1483.4834
1064.5161,1483.4796
1112.9032,1483.4616
1161.2903,1483.4352
1209.6774,1483.4051
1258.0645,1483.3753
1306.4516,1483.3488
1354.8387,1483.3281
1403.2258,1483.3148
1451.6129,1483.3101
1500.0000,1483.3101
