y,val
0.0000,1516.5363
48.3871,1516.0258
96.7742,1514.7369
145.1613,1512.8124
193.5484,1510.3905
241.9355,1507.6053
290.3226,1504.5864
338.7097,1501.4585
387.0968,1498.3415
435.4839,1495.3508
483.8710,1492.5972
532.2581,1490.1879
580.6452,1488.1450
629.0323,1486.4787
677.4194,1485.1860
725.8065,1484.2511
774.1935,1483.6450
822.5806,1483.3252
870.9677,1483.2360
919.3548,1483.3075
967.7419,1483.4555
1016.1290,1483.5806
1064.5161,1483.6870
1112.9032,1483.7773
1161.2903,1483.8530
1209.6774,1483.9151
1258.0645,1483.9644
1306.4516,1484.0015
1354.8387,1484.0270
1403.2258,1484.0416
1451.6129,1484.0469
1500.0000,1484.0469
