x,y
3.15307346,9.5221
1.57042544,4.9329
1.13071982,3.5570
0.70513904,2.4081
0.51594226,1.8916
0.41120171,1.6492
0.35510071,1.5076
0.33269149,1.4241
0.30195455,1.3331
0.27451577,1.2544
