y,val
0.0000,1484.9751
100.0000,1485.0387
200.0000,1485.2180
300.0000,1485.5117
400.0000,1485.9174
500.0000,1486.4321
600.0000,1487.0516
700.0000,1487.7708
800.0000,1488.5836
900.0000,1489.4828
1000.0000,1490.4602
1100.0000,1491.5063
1200.0000,1492.6104
1300.0000,1493.7604
1400.0000,1494.9495
1500.0000,1496.1702
1600.0000,1497.4144
1700.0000,1498.6725
1800.0000,1499.9335
1900.0000,1501.1926
2000.0000,1502.4429
2100.0000,1503.6761
2200.0000,1504.8821
2300.0000,1506.0763
2400.0000,1507.2534
2500.0000,1508.4074
2600.0000,1509.5304
2700.0000,1510.6135
2800.0000,1511.6546
2900.0000,1512.6507
3000.0000,1513.5978
3100.0000,1514.4907
3200.0000,1515.3228
3300.0000,1516.0956
3400.0000,1516.8092
3500.0000,1517.4629
3600.0000,1518.0551
3700.0000,1518.5832
3800.0000,1519.0511
3900.0000,1519.4617
4000.0000,1519.8173
4100.0000,1520.1199
4200.0000,1520.3741
4300.0000,1520.5836
4400.0000,1520.7521
4500.0000,1520.8867
4600.0000,1520.9903
4700.0000,1521.0642
4800.0000,1521.1092
4900.0000,1521.1252
5000.0000,1521.1252
