y,val
24.1935,1518.4538
72.5806,1517.8984
120.9677,1516.4811
169.3548,1514.3505
217.7419,1511.6557
266.1290,1508.5457
314.5161,1505.1689
362.9032,1501.6729
411.2903,1498.2046
459.6774,1494.9098
508.0645,1491.9345
556.4516,1489.4256
604.8387,1487.3836
653.2258,1485.7977
701.6129,1484.6448
750.0000,1483.8894
798.3871,1483.4826
846.7742,1483.3618
895.1613,1483.4505
943.5484,1483.6573
991.9355,1483.8754
1040.3226,1483.9807
1088.7097,1484.0034
1137.0968,1483.9684
1185.4839,1483.8969
1233.8710,1483.8065
1282.2581,1483.7120
1330.6452,1483.6252
1379.0323,1483.5556
1427.4194,1483.5101
1475.8065,1483.4937
