y,val
50.0000,1508.2024
150.0000,1507.7712
250.0000,1506.5722
350.0000,1504.6715
450.0000,1502.1812
550.0000,1499.2552
650.0000,1496.0849
750.0000,1492.8684
850.0000,1489.7815
950.0000,1486.9758
1050.0000,1484.5782
1150.0000,1482.6921
1250.0000,1481.3997
1350.0000,1480.7648
1450.0000,1480.8371
1550.0000,1481.5863
1650.0000,1482.9608
1750.0000,1484.8951
1850.0000,1487.3435
1950.0000,1490.1366
2050.0000,1493.1126
2150.0000,1496.1216
2250.0000,1498.9950
2350.0000,1501.5717
2450.0000,1503.8037
2550.0000,1505.6956
2650.0000,1507.3103
2750.0000,1508.7452
2850.0000,1510.0137
2950.0000,1511.1171
3050.0000,1512.0677
3150.0000,1512.9046
3250.0000,1513.6860
3350.0000,1514.4044
3450.0000,1515.0715
3550.0000,1515.7139
3650.0000,1516.2956
3750.0000,1516.7691
3850.0000,1517.2712
3950.0000,1517.9858
4050.0000,1519.1294
4150.0000,1520.8497
4250.0000,1522.9839
4350.0000,1525.3149
4450.0000,1527.6105
4550.0000,1529.6310
4650.0000,1531.2935
4750.0000,1532.5372
4850.0000,1533.3135
4950.0000,1533.5869
