y,val
24.1935,1514.5042
72.5806,1514.3733
120.9677,1514.0515
169.3548,1513.5819
217.7419,1512.9917
266.1290,1512.2897
314.5161,1511.4663
362.9032,1510.4987
411.2903,1509.3462
459.6774,1507.9527
508.0645,1506.2648
556.4516,1504.2646
604.8387,1502.0154
653.2258,1499.5761
701.6129,1497.0016
750.0000,1494.3427
798.3871,1491.6468
846.7742,1488.9574
895.1613,1486.3146
943.5484,1483.7547
991.9355,1481.3108
1040.3226,1479.0125
1088.7097,1476.8863
1137.0968,1474.9555
1185.4839,1473.2405
1233.8710,1471.7586
1282.2581,1470.5243
1330.6452,1469.5494
1379.0323,1468.8430
1427.4194,1468.4115
1475.8065,1468.2585
