y,val
24.1935,1508.2851
72.5806,1508.1296
120.9677,1507.7211
169.3548,1507.0656
217.7419,1506.1973
266.1290,1505.1514
314.5161,1503.9253
362.9032,1502.5794
411.2903,1501.1280
459.6774,1499.6066
508.0645,1498.0343
556.4516,1496.4343
604.8387,1494.8215
653.2258,1493.2212
701.6129,1491.6409
750.0000,1490.0945
798.3871,1488.5959
846.7742,1487.1494
895.1613,1485.7714
943.5484,1484.4659
991.9355,1483.2461
1040.3226,1482.1176
1088.7097,1481.0818
1137.0968,1480.1551
1185.4839,1479.3402
1233.8710,1478.6458
1282.2581,1478.0736
1330.6452,1477.6200
1379.0323,1477.2891
1427.4194,1477.0916
1475.8065,1477.0251
