y,val
0.0000,1521.3607
48.3871,1520.4022
96.7742,1518.2520
145.1613,1515.4885
193.5484,1512.7109
241.9355,1509.8440
290.3226,1506.8195
338.7097,1503.5723
387.0968,1500.1717
435.4839,1496.6890
483.8710,1493.1979
532.2581,1489.9506
580.6452,1487.2022
629.0323,1485.2145
677.4194,1483.8151
725.8065,1482.8383
774.1935,1482.1216
822.5806,1481.6212
870.9677,1481.2952
919.3548,1481.1041
967.7419,1481.0847
1016.1290,1481.2761
1064.5161,1481.7208
1112.9032,1482.3223
1161.2903,1482.9854
1209.6774,1483.6148
1258.0645,1484.1772
1306.4516,1484.6370
1354.8387,1484.9567
1403.2258,1485.1468
1451.6129,1485.2131
1500.0000,1485.2131
