y,val
0.0000,1515.3244
48.3871,1515.0983
96.7742,1514.5167
145.1613,1513.6347
193.5484,1512.5022
241.9355,1511.1613
290.3226,1509.6449
338.7097,1507.9804
387.0968,1506.1876
435.4839,1504.2809
483.8710,1502.2726
532.2581,1500.1790
580.6452,1498.0297
629.0323,1495.8519
677.4194,1493.6707
725.8065,1491.5099
774.1935,1489.3911
822.5806,1487.3345
870.9677,1485.3586
919.3548,1483.4803
967.7419,1481.7149
1016.1290,1480.0763
1064.5161,1478.5769
1112.9032,1477.2277
1161.2903,1476.0382
1209.6774,1475.0167
1258.0645,1474.1701
1306.4516,1473.5040
1354.8387,1473.0227
1403.2258,1472.7293
1451.6129,1472.6253
1500.0000,1472.6253
