y,val
0.0000,1508.7246
48.3871,1508.5839
96.7742,1508.2023
145.1613,1507.5978
193.5484,1506.7926
241.9355,1505.8072
290.3226,1504.6595
338.7097,1503.3730
387.0968,1501.9680
435.4839,1500.4667
483.8710,1498.8898
532.2581,1497.2591
580.6452,1495.5940
629.0323,1493.9149
677.4194,1492.2391
725.8065,1490.5837
774.1935,1488.9640
822.5806,1487.3949
870.9677,1485.8887
919.3548,1484.4591
967.7419,1483.1170
1016.1290,1481.8711
1064.5161,1480.7326
1112.9032,1479.7085
1161.2903,1478.8057
1209.6774,1478.0302
1258.0645,1477.3887
1306.4516,1476.8831
1354.8387,1476.5176
1403.2258,1476.2952
1451.6129,1476.2165
1500.0000,1476.2165
