x,y
1.74073592,7.9648
1.09194347,4.2439
0.63223337,2.4375
0.40679157,1.8816
0.29358056,1.8098
0.26244259,1.7745
0.27286769,1.7115
0.25557165,1.7676
0.25544178,1.8669
0.28519647,1.7826
