y,val
0.0000,1506.2441
100.0000,1505.9032
200.0000,1504.8310
300.0000,1502.9812
400.0000,1500.4084
500.0000,1497.2461
600.0000,1493.7001
700.0000,1489.9995
800.0000,1486.4628
900.0000,1483.4658
1000.0000,1481.4531
1100.0000,1480.9455
1200.0000,1481.5140
1300.0000,1482.8081
1400.0000,1484.5366
1500.0000,1486.4759
1600.0000,1488.4753
1700.0000,1490.4533
1800.0000,1492.3563
1900.0000,1494.1588
2000.0000,1495.9069
2100.0000,1497.6693
2200.0000,1499.4059
2300.0000,1501.1322
2400.0000,1502.8152
2500.0000,1504.4220
2600.0000,1505.9414
2700.0000,1507.3893
2800.0000,1508.7293
2900.0000,1509.9402
3000.0000,1510.9892
3100.0000,1511.8808
3200.0000,1512.7198
3300.0000,1513.5270
3400.0000,1514.3223
3500.0000,1515.1213
3600.0000,1516.0039
3700.0000,1517.0485
3800.0000,1518.2964
3900.0000,1519.7904
4000.0000,1521.5089
4100.0000,1523.2509
4200.0000,1524.9389
4300.0000,1526.5046
4400.0000,1527.8884
4500.0000,1529.0428
4600.0000,1529.9612
4700.0000,1530.6320
4800.0000,1531.0441
4900.0000,1531.1887
5000.0000,1531.1887
