y,val
0.0000,1505.2358
100.0000,1504.9193
200.0000,1503.9387
300.0000,1502.2353
400.0000,1499.8641
500.0000,1496.9460
600.0000,1493.6630
700.0000,1490.2157
800.0000,1486.8578
900.0000,1483.9513
1000.0000,1481.9166
1100.0000,1481.2392
1200.0000,1481.5516
1300.0000,1482.5486
1400.0000,1484.0052
1500.0000,1485.7430
1600.0000,1487.6291
1700.0000,1489.5832
1800.0000,1491.5416
1900.0000,1493.5083
2000.0000,1495.5258
2100.0000,1497.6461
2200.0000,1499.7669
2300.0000,1501.7949
2400.0000,1503.6754
2500.0000,1505.3689
2600.0000,1506.7989
2700.0000,1507.9212
2800.0000,1508.9168
2900.0000,1509.8717
3000.0000,1510.8642
3100.0000,1511.8087
3200.0000,1512.6236
3300.0000,1513.3244
3400.0000,1513.9424
3500.0000,1514.5128
3600.0000,1515.0925
3700.0000,1515.7614
3800.0000,1516.6629
3900.0000,1517.9599
4000.0000,1519.8371
4100.0000,1522.0406
4200.0000,1524.3874
4300.0000,1526.7219
4400.0000,1528.9178
4500.0000,1530.8983
4600.0000,1532.5626
4700.0000,1533.8243
4800.0000,1534.6202
4900.0000,1534.9084
5000.0000,1534.9084
