y,val
24.1935,1514.8215
72.5806,1514.5943
120.9677,1513.9886
169.3548,1513.0458
217.7419,1511.8095
266.1290,1510.3251
314.5161,1508.6376
362.9032,1506.7942
411.2903,1504.8401
459.6774,1502.8164
508.0645,1500.7587
556.4516,1498.6942
604.8387,1496.6397
653.2258,1494.6108
701.6129,1492.6225
750.0000,1490.6883
798.3871,1488.8211
846.7742,1487.0328
895.1613,1485.3342
943.5484,1483.7352
991.9355,1482.2451
1040.3226,1480.8720
1088.7097,1479.6233
1137.0968,1478.5055
1185.4839,1477.5244
1233.8710,1476.6849
1282.2581,1475.9912
1330.6452,1475.4466
1379.0323,1475.0539
1427.4194,1474.8149
1475.8065,1474.7306
