y,val
0.0000,1491.8817
100.0000,1491.9194
200.0000,1492.0257
300.0000,1492.2002
400.0000,1492.4420
500.0000,1492.7496
600.0000,1493.1213
700.0000,1493.5549
800.0000,1494.0478
900.0000,1494.5969
1000.0000,1495.1988
1100.0000,1495.8494
1200.0000,1496.5443
1300.0000,1497.2784
1400.0000,1498.0471
1500.0000,1498.8458
1600.0000,1499.6688
1700.0000,1500.5104
1800.0000,1501.3638
1900.0000,1502.2246
2000.0000,1503.0878
2100.0000,1503.9478
2200.0000,1504.7984
2300.0000,1505.6367
2400.0000,1506.4596
2500.0000,1507.2631
2600.0000,1508.0429
2700.0000,1508.7939
2800.0000,1509.5151
2900.0000,1510.2049
3000.0000,1510.8614
3100.0000,1511.4819
3200.0000,1512.0633
3300.0000,1512.6064
3400.0000,1513.1113
3500.0000,1513.5777
3600.0000,1514.0050
3700.0000,1514.3920
3800.0000,1514.7407
3900.0000,1515.0521
4000.0000,1515.3275
4100.0000,1515.5675
4200.0000,1515.7743
4300.0000,1515.9496
4400.0000,1516.0951
4500.0000,1516.2124
4600.0000,1516.3030
4700.0000,1516.3675
4800.0000,1516.4064
4900.0000,1516.4201
5000.0000,1516.4201
