y,val
0.0000,1517.1326
100.0000,1515.5936
200.0000,1511.9343
300.0000,1506.7660
400.0000,1500.7544
500.0000,1494.6271
600.0000,1489.1747
700.0000,1484.7968
800.0000,1481.7909
900.0000,1480.2086
1000.0000,1479.8958
1100.0000,1480.4877
1200.0000,1481.6435
1300.0000,1483.1030
1400.0000,1484.6990
1500.0000,1486.3460
1600.0000,1488.0400
1700.0000,1489.8303
1800.0000,1491.7223
1900.0000,1493.6805
2000.0000,1495.6575
2100.0000,1497.5997
2200.0000,1499.4797
2300.0000,1501.2612
2400.0000,1502.9259
2500.0000,1504.4675
2600.0000,1505.8875
2700.0000,1507.1866
2800.0000,1508.3832
2900.0000,1509.4994
3000.0000,1510.5582
3100.0000,1511.5651
3200.0000,1512.5527
3300.0000,1513.5243
3400.0000,1514.4775
3500.0000,1515.4031
3600.0000,1516.3483
3700.0000,1517.3165
3800.0000,1518.3435
3900.0000,1519.4818
4000.0000,1520.8002
4100.0000,1522.3037
4200.0000,1523.9688
4300.0000,1525.7342
4400.0000,1527.4992
4500.0000,1529.1230
4600.0000,1530.5019
4700.0000,1531.5522
4800.0000,1532.2140
4900.0000,1532.4530
5000.0000,1532.4530
