y,val
0.0000,1513.7811
48.3871,1513.5040
96.7742,1512.7625
145.1613,1511.6029
193.5484,1510.0752
241.9355,1508.2329
290.3226,1506.1329
338.7097,1503.8352
387.0968,1501.4027
435.4839,1498.9011
483.8710,1496.3986
532.2581,1493.9665
580.6452,1491.6707
629.0323,1489.5641
677.4194,1487.6871
725.8065,1486.0677
774.1935,1484.7224
822.5806,1483.6556
870.9677,1482.8604
919.3548,1482.3183
967.7419,1481.9990
1016.1290,1481.8605
1064.5161,1481.8572
1112.9032,1481.9489
1161.2903,1482.1002
1209.6774,1482.2804
1258.0645,1482.4636
1306.4516,1482.6287
1354.8387,1482.7592
1403.2258,1482.8432
1451.6129,1482.8737
1500.0000,1482.8737
