y,val
0.0000,1511.0840
48.3871,1510.7958
96.7742,1510.0680
145.1613,1508.9785
193.5484,1507.6004
241.9355,1506.0020
290.3226,1504.2464
338.7097,1502.3914
387.0968,1500.4896
435.4839,1498.5874
483.8710,1496.7256
532.2581,1494.9387
580.6452,1493.2557
629.0323,1491.6991
677.4194,1490.2860
725.8065,1489.0281
774.1935,1487.9314
822.5806,1486.9973
870.9677,1486.2228
919.3548,1485.6004
967.7419,1485.1193
1016.1290,1484.7657
1064.5161,1484.5233
1112.9032,1484.3737
1161.2903,1484.2982
1209.6774,1484.2771
1258.0645,1484.2913
1306.4516,1484.3235
1354.8387,1484.3580
1403.2258,1484.3827
1451.6129,1484.3907
1500.0000,1484.3907
