y,val
24.1935,1511.2750
72.5806,1511.1544
120.9677,1510.8845
169.3548,1510.5171
217.7419,1510.0429
266.1290,1509.4460
314.5161,1508.7292
362.9032,1507.8682
411.2903,1506.8521
459.6774,1505.6592
508.0645,1504.2417
556.4516,1502.5495
604.8387,1500.6277
653.2258,1498.5391
701.6129,1496.3260
750.0000,1494.0356
798.3871,1491.7129
846.7742,1489.3805
895.1613,1487.0874
943.5484,1484.8680
991.9355,1482.7460
1040.3226,1480.7540
1088.7097,1478.9110
1137.0968,1477.2282
1185.4839,1475.7306
1233.8710,1474.4313
1282.2581,1473.3470
1330.6452,1472.4970
1379.0323,1471.8790
1427.4194,1471.4983
1475.8065,1471.3623
