y,val
24.1935,1513.7811
72.5806,1513.5040
120.9677,1512.7625
169.3548,1511.6029
217.7419,1510.0752
266.1290,1508.2329
314.5161,1506.1329
362.9032,1503.8352
411.2903,1501.4027
459.6774,1498.9011
508.0645,1496.3986
556.4516,1493.9665
604.8387,1491.6707
653.2258,1489.5641
701.6129,1487.6871
750.0000,1486.0677
798.3871,1484.7224
846.7742,1483.6556
895.1613,1482.8604
943.5484,1482.3183
991.9355,1481.9990
1040.3226,1481.8605
1088.7097,1481.8572
1137.0968,1481.9489
1185.4839,1482.1002
1233.8710,1482.2804
1282.2581,1482.4636
1330.6452,1482.6287
1379.0323,1482.7592
1427.4194,1482.8432
1475.8065,1482.8737
