x,y
1.92416003,9.2541
1.16078909,10.0258
0.67971240,5.7508
0.51181424,6.0900
0.48836520,4.6611
0.35637835,3.8495
0.30146715,4.2256
0.27747867,3.4758
0.25415507,3.4787
0.26356364,3.3415
