y,val
0.0000,1490.9064
100.0000,1490.9303
200.0000,1491.0011
300.0000,1491.1133
400.0000,1491.2611
500.0000,1491.4379
600.0000,1491.6361
700.0000,1491.8473
800.0000,1492.0628
900.0000,1492.2737
1000.0000,1492.4711
1100.0000,1492.6466
1200.0000,1492.7972
1300.0000,1492.9306
1400.0000,1493.0473
1500.0000,1493.1564
1600.0000,1493.2776
1700.0000,1493.4430
1800.0000,1493.7003
1900.0000,1494.0299
2000.0000,1494.4184
2100.0000,1494.8624
2200.0000,1495.3772
2300.0000,1496.0036
2400.0000,1496.7122
2500.0000,1497.4981
2600.0000,1498.3801
2700.0000,1499.4032
2800.0000,1500.6435
2900.0000,1502.0464
3000.0000,1503.5726
3100.0000,1505.2231
3200.0000,1507.0628
3300.0000,1508.9948
3400.0000,1510.9779
3500.0000,1513.0267
3600.0000,1515.2150
3700.0000,1517.6815
3800.0000,1520.2712
3900.0000,1522.8766
4000.0000,1525.4371
4100.0000,1527.9207
4200.0000,1530.2579
4300.0000,1532.4044
4400.0000,1534.3360
4500.0000,1536.0489
4600.0000,1537.4625
4700.0000,1538.5180
4800.0000,1539.1748
4900.0000,1539.4093
5000.0000,1539.4093
