y,val
50.0000,1498.8716
150.0000,1498.7254
250.0000,1498.3164
350.0000,1497.6587
450.0000,1496.7762
550.0000,1495.7019
650.0000,1494.4777
750.0000,1493.1545
850.0000,1491.7917
950.0000,1490.4573
1050.0000,1489.2276
1150.0000,1488.1880
1250.0000,1487.4170
1350.0000,1486.9719
1450.0000,1486.8942
1550.0000,1487.2059
1650.0000,1487.9087
1750.0000,1488.9837
1850.0000,1490.3908
1950.0000,1492.0840
2050.0000,1493.9965
2150.0000,1496.0391
2250.0000,1498.1180
2350.0000,1500.1535
2450.0000,1502.0909
2550.0000,1503.8904
2650.0000,1505.5273
2750.0000,1506.9909
2850.0000,1508.3037
2950.0000,1509.5059
3050.0000,1510.6561
3150.0000,1511.7182
3250.0000,1512.6793
3350.0000,1513.5293
3450.0000,1514.2804
3550.0000,1514.9680
3650.0000,1515.6506
3750.0000,1516.4110
3850.0000,1517.3320
3950.0000,1518.5218
4050.0000,1520.1169
4150.0000,1521.9959
4250.0000,1524.0080
4350.0000,1526.0214
4450.0000,1527.9223
4550.0000,1529.6157
4650.0000,1531.0217
4750.0000,1532.0772
4850.0000,1532.7369
4950.0000,1532.9735
