y,val
0.0000,1520.2705
48.3871,1519.7484
96.7742,1518.3726
145.1613,1516.2608
193.5484,1513.5408
241.9355,1510.3490
290.3226,1506.8300
338.7097,1503.1356
387.0968,1499.4237
435.4839,1495.8584
483.8710,1492.6103
532.2581,1489.8571
580.6452,1487.5686
629.0323,1485.7140
677.4194,1484.2617
725.8065,1483.1779
774.1935,1482.4273
822.5806,1481.9721
870.9677,1481.7724
919.3548,1481.7856
967.7419,1481.9669
1016.1290,1482.2691
1064.5161,1482.6521
1112.9032,1483.0794
1161.2903,1483.5182
1209.6774,1483.9399
1258.0645,1484.3201
1306.4516,1484.6387
1354.8387,1484.8799
1403.2258,1485.0320
1451.6129,1485.0866
1500.0000,1485.0866
