y,val
0.0000,1518.5190
48.3871,1518.0417
96.7742,1516.8113
145.1613,1514.9473
193.5484,1512.5684
241.9355,1509.7914
290.3226,1506.7311
338.7097,1503.4998
387.0968,1500.2068
435.4839,1496.9585
483.8710,1493.8577
532.2581,1491.0043
580.6452,1488.4657
629.0323,1486.2910
677.4194,1484.5108
725.8065,1483.1376
774.1935,1482.1652
822.5806,1481.5700
870.9677,1481.3099
919.3548,1481.3247
967.7419,1481.5361
1016.1290,1481.8470
1064.5161,1482.2224
1112.9032,1482.6304
1161.2903,1483.0424
1209.6774,1483.4338
1258.0645,1483.7835
1306.4516,1484.0743
1354.8387,1484.2927
1403.2258,1484.4292
1451.6129,1484.4782
1500.0000,1484.4782
