y,val
0.0000,1520.8200
48.3871,1520.2634
96.7742,1518.8322
145.1613,1516.6760
193.5484,1513.9510
241.9355,1510.7971
290.3226,1507.3571
338.7097,1503.7762
387.0968,1500.1707
435.4839,1496.6573
483.8710,1493.3541
532.2581,1490.3414
580.6452,1487.7001
629.0323,1485.5111
677.4194,1483.8269
725.8065,1482.7014
774.1935,1482.1912
822.5806,1482.0570
870.9677,1482.0593
919.3548,1481.9536
967.7419,1481.9317
1016.1290,1482.1844
1064.5161,1482.9066
1112.9032,1483.7717
1161.2903,1484.4542
1209.6774,1484.6246
1258.0645,1484.4801
1306.4516,1484.2171
1354.8387,1484.0308
1403.2258,1483.9187
1451.6129,1483.8794
1500.0000,1483.8794
