y,val
0.0000,1520.0563
48.3871,1519.3576
96.7742,1517.7122
145.1613,1515.4320
193.5484,1512.8134
241.9355,1509.9412
290.3226,1506.8806
338.7097,1503.6776
387.0968,1500.4014
435.4839,1497.1208
483.8710,1493.9049
532.2581,1490.8801
580.6452,1488.1745
629.0323,1485.9183
677.4194,1484.1210
725.8065,1482.7853
774.1935,1481.9059
822.5806,1481.3991
870.9677,1481.1774
919.3548,1481.1484
967.7419,1481.2816
1016.1290,1481.5445
1064.5161,1481.9022
1112.9032,1482.3532
1161.2903,1482.8905
1209.6774,1483.5020
1258.0645,1484.1256
1306.4516,1484.6954
1354.8387,1485.1418
1403.2258,1485.4281
1451.6129,1485.5318
1500.0000,1485.5318
