y,val
50.0000,1511.0423
150.0000,1510.8495
250.0000,1510.3123
350.0000,1509.4634
450.0000,1508.3553
550.0000,1507.0549
650.0000,1505.6367
750.0000,1504.1712
850.0000,1502.7189
950.0000,1501.3297
1050.0000,1500.0417
1150.0000,1498.8818
1250.0000,1497.8643
1350.0000,1496.9884
1450.0000,1496.3047
1550.0000,1495.8592
1650.0000,1495.6894
1750.0000,1495.8230
1850.0000,1496.2797
1950.0000,1497.0436
2050.0000,1498.0767
2150.0000,1499.3245
2250.0000,1500.7143
2350.0000,1502.2308
2450.0000,1503.8582
2550.0000,1505.5717
2650.0000,1507.3340
2750.0000,1509.0939
2850.0000,1510.8248
2950.0000,1512.4833
3050.0000,1514.0113
3150.0000,1515.3354
3250.0000,1516.3646
3350.0000,1517.0771
3450.0000,1517.4424
3550.0000,1517.4184
3650.0000,1516.9503
3750.0000,1515.9211
3850.0000,1514.4356
3950.0000,1512.6058
4050.0000,1510.5451
4150.0000,1508.3709
4250.0000,1506.2002
4350.0000,1504.1222
4450.0000,1502.2209
4550.0000,1500.5986
4650.0000,1499.3004
4750.0000,1498.3540
4850.0000,1497.7757
4950.0000,1497.5699
