y,val
0.0000,1519.2029
48.3871,1518.9813
96.7742,1518.3774
145.1613,1517.4275
193.5484,1516.1754
241.9355,1514.6684
290.3226,1512.9514
338.7097,1511.0605
387.0968,1509.0217
435.4839,1506.8499
483.8710,1504.5516
532.2581,1502.1365
580.6452,1499.6412
629.0323,1497.0995
677.4194,1494.5432
725.8065,1492.0019
774.1935,1489.5030
822.5806,1487.0718
870.9677,1484.7314
919.3548,1482.5029
967.7419,1480.4057
1016.1290,1478.4569
1064.5161,1476.6719
1112.9032,1475.0645
1161.2903,1473.6465
1209.6774,1472.4280
1258.0645,1471.4177
1306.4516,1470.6225
1354.8387,1470.0476
1403.2258,1469.6970
1451.6129,1469.5729
1500.0000,1469.5729
