y,val
0.0000,1511.1752
100.0000,1511.1406
200.0000,1511.0441
300.0000,1510.8901
400.0000,1510.6850
500.0000,1510.4365
600.0000,1510.1527
700.0000,1509.8414
800.0000,1509.5097
900.0000,1509.1636
1000.0000,1508.8087
1100.0000,1508.4496
1200.0000,1508.0899
1300.0000,1507.7347
1400.0000,1507.3881
1500.0000,1507.0537
1600.0000,1506.7342
1700.0000,1506.4317
1800.0000,1506.1483
1900.0000,1505.8849
2000.0000,1505.6418
2100.0000,1505.4178
2200.0000,1505.2114
2300.0000,1505.0219
2400.0000,1504.8480
2500.0000,1504.6878
2600.0000,1504.5381
2700.0000,1504.3951
2800.0000,1504.2563
2900.0000,1504.1184
3000.0000,1503.9768
3100.0000,1503.8259
3200.0000,1503.6587
3300.0000,1503.4826
3400.0000,1503.3039
3500.0000,1503.1284
3600.0000,1502.9613
3700.0000,1502.8075
3800.0000,1502.6659
3900.0000,1502.5343
4000.0000,1502.4095
4100.0000,1502.2878
4200.0000,1502.1722
4300.0000,1502.0650
4400.0000,1501.9684
4500.0000,1501.8862
4600.0000,1501.8205
4700.0000,1501.7727
4800.0000,1501.7435
4900.0000,1501.7331
5000.0000,1501.7331
