y,0,1,2,3,4,5,6,7,8
24.193548387096776,1475.263,1475.2788,1475.5538,1476.0576,1476.6976,1477.3765,1477.9875,1478.4143,1478.5954
72.58064516129033,1475.4189,1475.4329,1475.7074,1476.2028,1476.8333,1477.5021,1478.104,1478.5321,1478.7227
120.96774193548387,1475.8832,1475.9074,1476.1662,1476.6221,1477.201,1477.8153,1478.3701,1478.7737,1478.9658
169.35483870967744,1476.5879,1476.6179,1476.8523,1477.258,1477.7714,1478.3167,1478.8122,1479.1788,1479.3617
217.74193548387098,1477.4799,1477.5107,1477.7177,1478.0722,1478.5198,1478.9961,1479.4314,1479.7573,1479.9247
266.1290322580645,1478.5197,1478.5487,1478.7291,1479.0364,1479.4241,1479.8376,1480.2174,1480.5038,1480.6531
314.5161290322581,1479.6781,1479.7045,1479.8611,1480.1274,1480.4634,1480.8225,1481.1537,1481.4043,1481.5354
362.90322580645164,1480.9323,1480.9564,1481.0929,1481.325,1481.6179,1481.9316,1482.2215,1482.4409,1482.5547
411.2903225806452,1482.2635,1482.286,1482.4064,1482.6108,1482.8687,1483.1451,1483.4009,1483.5937,1483.6917
459.6774193548387,1483.6551,1483.6771,1483.7851,1483.9675,1484.1974,1484.4439,1484.6718,1484.8424,1484.9262
508.0645161290323,1485.0921,1485.1145,1485.2133,1485.3788,1485.5867,1485.8093,1486.0146,1486.1667,1486.2381
556.4516129032259,1486.5602,1486.5838,1486.6761,1486.8288,1487.0197,1487.2235,1487.4107,1487.5475,1487.6079
604.8387096774194,1488.0457,1488.0713,1488.1592,1488.3025,1488.4804,1488.6695,1488.8422,1488.9663,1489.0169
653.2258064516129,1489.5355,1489.5635,1489.6488,1489.7852,1489.9533,1490.1309,1490.2921,1490.4056,1490.4477
701.6129032258065,1491.0166,1491.0475,1491.1315,1491.2631,1491.4237,1491.5925,1491.7444,1491.8492,1491.8836
750.0,1492.4767,1492.5107,1492.5944,1492.7226,1492.8778,1493.0398,1493.1841,1493.2816,1493.3092
798.3870967741937,1493.9039,1493.9411,1494.025,1494.1512,1494.3024,1494.459,1494.5973,1494.6885,1494.7101
846.7741935483872,1495.2866,1495.327,1495.4118,1495.5367,1495.6849,1495.8373,1495.9707,1496.0565,1496.0727
895.1612903225807,1496.614,1496.6576,1496.7435,1496.8677,1497.0137,1497.1628,1497.2921,1497.3733,1497.3846
943.5483870967743,1497.8759,1497.9225,1498.0097,1498.1336,1498.2779,1498.4243,1498.5501,1498.6273,1498.6342
991.9354838709678,1499.0626,1499.1121,1499.2005,1499.3243,1499.4674,1499.6115,1499.7343,1499.8079,1499.8108
1040.3225806451615,1500.1654,1500.2174,1500.3071,1500.4308,1500.5728,1500.7148,1500.8349,1500.9054,1500.9047
1088.7096774193549,1501.1762,1501.2305,1501.3212,1501.4448,1501.5856,1501.7258,1501.8434,1501.9109,1501.907
1137.0967741935485,1502.0876,1502.1439,1502.2354,1502.3587,1502.4983,1502.6366,1502.7517,1502.8165,1502.8096
1185.483870967742,1502.8933,1502.9513,1503.0432,1503.1659,1503.3041,1503.4402,1503.5528,1503.615,1503.6054
1233.8709677419356,1503.5877,1503.6469,1503.7389,1503.8607,1503.997,1504.1307,1504.2406,1504.3001,1504.2881
1282.258064516129,1504.1661,1504.2262,1504.3178,1504.4381,1504.572,1504.7028,1504.8098,1504.8666,1504.8524
1330.6451612903227,1504.6247,1504.6853,1504.7761,1504.8942,1505.025,1505.1523,1505.2558,1505.3098,1505.2937
1379.0322580645163,1504.9608,1505.0214,1505.1108,1505.226,1505.3528,1505.4756,1505.5749,1505.626,1505.6089
1427.4193548387098,1505.1723,1505.2325,1505.3198,1505.4311,1505.553,1505.6701,1505.7643,1505.8124,1505.7958
1475.8064516129034,1505.259,1505.3171,1505.4017,1505.508,1505.6238,1505.7341,1505.8213,1505.866,1505.8553
