y,val
50.0000,1518.7491
150.0000,1516.6938
250.0000,1511.9903
350.0000,1505.7287
450.0000,1498.9439
550.0000,1492.6072
650.0000,1487.6296
750.0000,1484.0813
850.0000,1481.9293
950.0000,1480.9719
1050.0000,1480.8603
1150.0000,1481.0906
1250.0000,1481.8069
1350.0000,1483.0612
1450.0000,1484.7206
1550.0000,1486.5002
1650.0000,1487.9614
1750.0000,1489.5753
1850.0000,1491.5021
1950.0000,1493.6946
2050.0000,1495.9099
2150.0000,1497.7383
2250.0000,1499.4887
2350.0000,1501.2318
2450.0000,1502.9011
2550.0000,1504.3106
2650.0000,1505.6875
2750.0000,1507.1138
2850.0000,1508.6352
2950.0000,1510.0556
3050.0000,1510.9878
3150.0000,1511.8282
3250.0000,1512.8742
3350.0000,1514.0801
3450.0000,1515.2234
3550.0000,1515.9091
3650.0000,1516.4279
3750.0000,1516.9808
3850.0000,1517.6803
3950.0000,1518.6639
4050.0000,1520.0426
4150.0000,1521.8145
4250.0000,1523.8719
4350.0000,1526.0395
4450.0000,1528.0990
4550.0000,1529.7951
4650.0000,1531.1341
4750.0000,1532.1082
4850.0000,1532.7083
4950.0000,1532.9243
