y,val
50.0000,1517.6847
150.0000,1515.9881
250.0000,1511.9332
350.0000,1506.3207
450.0000,1499.9747
550.0000,1493.7334
650.0000,1488.4395
750.0000,1484.4176
850.0000,1481.7983
950.0000,1480.5071
1050.0000,1480.2919
1150.0000,1480.7242
1250.0000,1481.6942
1350.0000,1483.0700
1450.0000,1484.7260
1550.0000,1486.5355
1650.0000,1488.3462
1750.0000,1490.1959
1850.0000,1492.0933
1950.0000,1494.0312
2050.0000,1495.9478
2150.0000,1497.7782
2250.0000,1499.5009
2350.0000,1501.1283
2450.0000,1502.7053
2550.0000,1504.2706
2650.0000,1505.7758
2750.0000,1507.1766
2850.0000,1508.4740
2950.0000,1509.6593
3050.0000,1510.7037
3150.0000,1511.6539
3250.0000,1512.5547
3350.0000,1513.4556
3450.0000,1514.3827
3550.0000,1515.3003
3650.0000,1516.2452
3750.0000,1517.2447
3850.0000,1518.3321
3950.0000,1519.5107
4050.0000,1520.7335
4150.0000,1522.0867
4250.0000,1523.6237
4350.0000,1525.3463
4450.0000,1527.1892
4550.0000,1529.0131
4650.0000,1530.6330
4750.0000,1531.9028
4850.0000,1532.7171
4950.0000,1533.0119
