y,val
0.0000,1519.0080
48.3871,1518.3868
96.7742,1516.9871
145.1613,1515.1856
193.5484,1513.3826
241.9355,1511.3564
290.3226,1508.8689
338.7097,1505.6625
387.0968,1501.9609
435.4839,1497.9919
483.8710,1493.9887
532.2581,1490.2507
580.6452,1487.0855
629.0323,1484.8125
677.4194,1483.2789
725.8065,1482.3229
774.1935,1481.7700
822.5806,1481.5265
870.9677,1481.4874
919.3548,1481.5364
967.7419,1481.6275
1016.1290,1481.7061
1064.5161,1481.7090
1112.9032,1481.8005
1161.2903,1482.1476
1209.6774,1482.9241
1258.0645,1483.9074
1306.4516,1484.8626
1354.8387,1485.5383
1403.2258,1485.9454
1451.6129,1486.0886
1500.0000,1486.0886
