y,val
24.1935,1514.8399
72.5806,1514.5637
120.9677,1513.7586
169.3548,1512.4275
217.7419,1510.5986
266.1290,1508.3242
314.5161,1505.6804
362.9032,1502.7665
411.2903,1499.7035
459.6774,1496.6347
508.0645,1493.7247
556.4516,1491.1610
604.8387,1488.9701
653.2258,1487.1655
701.6129,1485.7468
750.0000,1484.6990
798.3871,1483.9927
846.7742,1483.5836
895.1613,1483.4123
943.5484,1483.4040
991.9355,1483.4679
1040.3226,1483.4963
1088.7097,1483.5001
1137.0968,1483.4874
1185.4839,1483.4647
1233.8710,1483.4370
1282.2581,1483.4087
1330.6452,1483.3830
1379.0323,1483.3628
1427.4194,1483.3497
1475.8065,1483.3450
