y,val
24.1935,1519.2029
72.5806,1518.9813
120.9677,1518.3774
169.3548,1517.4275
217.7419,1516.1754
266.1290,1514.6684
314.5161,1512.9514
362.9032,1511.0605
411.2903,1509.0217
459.6774,1506.8499
508.0645,1504.5516
556.4516,1502.1365
604.8387,1499.6412
653.2258,1497.0995
701.6129,1494.5432
750.0000,1492.0019
798.3871,1489.5030
846.7742,1487.0718
895.1613,1484.7314
943.5484,1482.5029
991.9355,1480.4057
1040.3226,1478.4569
1088.7097,1476.6719
1137.0968,1475.0645
1185.4839,1473.6465
1233.8710,1472.4280
1282.2581,1471.4177
1330.6452,1470.6225
1379.0323,1470.0476
1427.4194,1469.6970
1475.8065,1469.5729
