y,val
50.0000,1517.1326
150.0000,1515.5936
250.0000,1511.9343
350.0000,1506.7660
450.0000,1500.7544
550.0000,1494.6271
650.0000,1489.1747
750.0000,1484.7968
850.0000,1481.7909
950.0000,1480.2086
1050.0000,1479.8958
1150.0000,1480.4877
1250.0000,1481.6435
1350.0000,1483.1030
1450.0000,1484.6990
1550.0000,1486.3460
1650.0000,1488.0400
1750.0000,1489.8303
1850.0000,1491.7223
1950.0000,1493.6805
2050.0000,1495.6575
2150.0000,1497.5997
2250.0000,1499.4797
2350.0000,1501.2612
2450.0000,1502.9259
2550.0000,1504.4675
2650.0000,1505.8875
2750.0000,1507.1866
2850.0000,1508.3832
2950.0000,1509.4994
3050.0000,1510.5582
3150.0000,1511.5651
3250.0000,1512.5527
3350.0000,1513.5243
3450.0000,1514.4775
3550.0000,1515.4031
3650.0000,1516.3483
3750.0000,1517.3165
3850.0000,1518.3435
3950.0000,1519.4818
4050.0000,1520.8002
4150.0000,1522.3037
4250.0000,1523.9688
4350.0000,1525.7342
4450.0000,1527.4992
4550.0000,1529.1230
4650.0000,1530.5019
4750.0000,1531.5522
4850.0000,1532.2140
4950.0000,1532.4530
