y,val
0.0000,1516.3579
48.3871,1515.8945
96.7742,1514.7374
145.1613,1513.0221
193.5484,1510.8742
241.9355,1508.4094
290.3226,1505.7334
338.7097,1502.9420
387.0968,1500.1211
435.4839,1497.3469
483.8710,1494.6861
532.2581,1492.1963
580.6452,1489.9246
629.0323,1487.9076
677.4194,1486.1708
725.8065,1484.7295
774.1935,1483.5885
822.5806,1482.7426
870.9677,1482.1764
919.3548,1481.8643
967.7419,1481.7703
1016.1290,1481.8476
1064.5161,1482.0468
1112.9032,1482.3244
1161.2903,1482.6421
1209.6774,1482.9666
1258.0645,1483.2702
1306.4516,1483.5301
1354.8387,1483.7286
1403.2258,1483.8536
1451.6129,1483.8991
1500.0000,1483.8991
