x,y
0.15277373,14.6362
0.12140022,13.8213
0.10247486,13.2780
0.09387001,12.8872
0.09100394,12.5759
0.09034560,12.3047
0.09006292,12.0636
0.08929198,11.8325
0.08824933,11.6136
0.08713098,11.4052
