y,val
0.0000,1501.0474
100.0000,1500.7775
200.0000,1500.0654
300.0000,1498.9977
400.0000,1497.6365
500.0000,1496.0466
600.0000,1494.2969
700.0000,1492.4775
800.0000,1490.7008
900.0000,1489.0467
1000.0000,1487.5979
1100.0000,1486.4387
1200.0000,1485.6467
1300.0000,1485.2731
1400.0000,1485.3490
1500.0000,1485.8881
1600.0000,1486.8844
1700.0000,1488.2806
1800.0000,1490.0275
1900.0000,1492.0514
2000.0000,1494.2580
2100.0000,1496.5337
2200.0000,1498.7889
2300.0000,1500.9365
2400.0000,1502.9087
2500.0000,1504.6564
2600.0000,1506.1747
2700.0000,1507.4772
2800.0000,1508.5879
2900.0000,1509.5503
3000.0000,1510.4257
3100.0000,1511.2809
3200.0000,1512.1615
3300.0000,1513.1081
3400.0000,1514.1515
3500.0000,1515.3116
3600.0000,1516.5849
3700.0000,1517.9572
3800.0000,1519.4085
3900.0000,1520.9078
4000.0000,1522.4135
4100.0000,1523.8801
4200.0000,1525.2690
4300.0000,1526.5448
4400.0000,1527.6761
4500.0000,1528.6374
4600.0000,1529.4089
4700.0000,1529.9748
4800.0000,1530.3234
4900.0000,1530.4475
5000.0000,1530.4475
