y,val
0.0000,1499.9586
100.0000,1499.7554
200.0000,1499.2025
300.0000,1498.3490
400.0000,1497.2328
500.0000,1495.8987
600.0000,1494.3985
700.0000,1492.8061
800.0000,1491.2136
900.0000,1489.6950
1000.0000,1488.3307
1100.0000,1487.2059
1200.0000,1486.4006
1300.0000,1485.9711
1400.0000,1485.9535
1500.0000,1486.3669
1600.0000,1487.2118
1700.0000,1488.4451
1800.0000,1490.0247
1900.0000,1491.8860
2000.0000,1493.9456
2100.0000,1496.1022
2200.0000,1498.2710
2300.0000,1500.3707
2400.0000,1502.3384
2500.0000,1504.1266
2600.0000,1505.7243
2700.0000,1507.1355
2800.0000,1508.3782
2900.0000,1509.4866
3000.0000,1510.5099
3100.0000,1511.5016
3200.0000,1512.4983
3300.0000,1513.5353
3400.0000,1514.6389
3500.0000,1515.8253
3600.0000,1517.0909
3700.0000,1518.4224
3800.0000,1519.8041
3900.0000,1521.2103
4000.0000,1522.6057
4100.0000,1523.9509
4200.0000,1525.2149
4300.0000,1526.3692
4400.0000,1527.3880
4500.0000,1528.2492
4600.0000,1528.9377
4700.0000,1529.4411
4800.0000,1529.7505
4900.0000,1529.8602
5000.0000,1529.8602
