x,y
1.82436450,8.9949
0.34950363,10.9999
0.34401025,11.8065
0.37020755,10.9362
0.35962937,9.4595
0.37234116,8.2007
0.34076387,7.6028
0.28930392,7.5699
0.21133949,7.6629
0.14683147,7.7272
