y,val
0.0000,1516.4216
100.0000,1514.9212
200.0000,1511.4012
300.0000,1506.4935
400.0000,1500.8394
500.0000,1495.0879
600.0000,1489.8966
700.0000,1485.6435
800.0000,1482.5674
900.0000,1480.7401
1000.0000,1480.0733
1100.0000,1480.3156
1200.0000,1481.2054
1300.0000,1482.5371
1400.0000,1484.1476
1500.0000,1485.9234
1600.0000,1487.8008
1700.0000,1489.7434
1800.0000,1491.7288
1900.0000,1493.7138
2000.0000,1495.6598
2100.0000,1497.5381
2200.0000,1499.3311
2300.0000,1501.0480
2400.0000,1502.6736
2500.0000,1504.2020
2600.0000,1505.6373
2700.0000,1506.9887
2800.0000,1508.2579
2900.0000,1509.4493
3000.0000,1510.5705
3100.0000,1511.6283
3200.0000,1512.6563
3300.0000,1513.6587
3400.0000,1514.6395
3500.0000,1515.6013
3600.0000,1516.5837
3700.0000,1517.5997
3800.0000,1518.6801
3900.0000,1519.8625
4000.0000,1521.1924
4100.0000,1522.6537
4200.0000,1524.2303
4300.0000,1525.8724
4400.0000,1527.4963
4500.0000,1528.9844
4600.0000,1530.2435
4700.0000,1531.2005
4800.0000,1531.8031
4900.0000,1532.0203
5000.0000,1532.0203
