y,val
24.1935,1496.1310
72.5806,1497.3674
120.9677,1499.9183
169.3548,1503.0413
217.7419,1506.1223
266.1290,1508.6723
314.5161,1510.3294
362.9032,1510.8640
411.2903,1510.1822
459.6774,1508.3280
508.0645,1505.4826
556.4516,1501.9622
604.8387,1498.1193
653.2258,1494.2463
701.6129,1490.5791
750.0000,1487.3000
798.3871,1484.5395
846.7742,1482.3789
895.1613,1480.8513
943.5484,1479.9429
991.9355,1479.5930
1040.3226,1479.6926
1088.7097,1480.1162
1137.0968,1480.7530
1185.4839,1481.5056
1233.8710,1482.2895
1282.2581,1483.0332
1330.6452,1483.6777
1379.0323,1484.1770
1427.4194,1484.4970
1475.8065,1484.6141
