y,val
50.0000,1514.8703
150.0000,1513.8909
250.0000,1511.2050
350.0000,1507.0858
450.0000,1501.9726
550.0000,1496.4602
650.0000,1491.2902
750.0000,1486.7758
850.0000,1483.1801
950.0000,1480.6101
1050.0000,1479.1046
1150.0000,1478.6342
1250.0000,1479.0931
1350.0000,1480.3235
1450.0000,1482.1352
1550.0000,1484.3590
1650.0000,1486.8430
1750.0000,1489.4640
1850.0000,1492.1153
1950.0000,1494.6995
2050.0000,1497.1363
2150.0000,1499.3740
2250.0000,1501.3796
2350.0000,1503.1403
2450.0000,1504.6578
2550.0000,1505.9555
2650.0000,1507.0636
2750.0000,1508.0203
2850.0000,1508.8546
2950.0000,1509.6035
3050.0000,1510.3061
3150.0000,1511.0109
3250.0000,1511.7775
3350.0000,1512.6184
3450.0000,1513.5428
3550.0000,1514.5673
3650.0000,1515.7170
3750.0000,1517.0281
3850.0000,1518.4548
3950.0000,1519.9589
4050.0000,1521.5135
4150.0000,1523.1050
4250.0000,1524.6669
4350.0000,1526.1414
4450.0000,1527.4792
4550.0000,1528.6400
4650.0000,1529.5853
4750.0000,1530.2857
4850.0000,1530.7197
4950.0000,1530.8743
