y,val
50.0000,1515.2130
150.0000,1514.0522
250.0000,1511.1854
350.0000,1507.0016
450.0000,1501.9179
550.0000,1496.5214
650.0000,1491.4125
750.0000,1486.8606
850.0000,1483.0588
950.0000,1480.1302
1050.0000,1478.1373
1150.0000,1477.0826
1250.0000,1476.9715
1350.0000,1477.7468
1450.0000,1479.3291
1550.0000,1481.5918
1650.0000,1484.4091
1750.0000,1487.6331
1850.0000,1491.0931
1950.0000,1494.6549
2050.0000,1498.1867
2150.0000,1501.5401
2250.0000,1504.5564
2350.0000,1507.0786
2450.0000,1509.0816
2550.0000,1510.5288
2650.0000,1511.5001
2750.0000,1512.0693
2850.0000,1512.3202
2950.0000,1512.3694
3050.0000,1512.3093
3150.0000,1512.2258
3250.0000,1512.2061
3350.0000,1512.3042
3450.0000,1512.5815
3550.0000,1513.0865
3650.0000,1513.8627
3750.0000,1514.9562
3850.0000,1516.2888
3950.0000,1517.7948
4050.0000,1519.4435
4150.0000,1521.2440
4250.0000,1523.0816
4350.0000,1524.8715
4450.0000,1526.5622
4550.0000,1528.1396
4650.0000,1529.4904
4750.0000,1530.5260
4850.0000,1531.1813
4950.0000,1531.4121
