y,val
0.0000,1500.4997
100.0000,1500.2833
200.0000,1499.6938
300.0000,1498.7769
400.0000,1497.5772
500.0000,1496.1442
600.0000,1494.5318
700.0000,1492.8240
800.0000,1491.1124
900.0000,1489.4794
1000.0000,1488.0144
1100.0000,1486.8144
1200.0000,1485.9721
1300.0000,1485.5439
1400.0000,1485.5637
1500.0000,1486.0488
1600.0000,1486.9999
1700.0000,1488.3634
1800.0000,1490.0825
1900.0000,1492.0827
2000.0000,1494.2695
2100.0000,1496.5258
2200.0000,1498.7530
2300.0000,1500.8597
2400.0000,1502.7868
2500.0000,1504.4901
2600.0000,1505.9676
2700.0000,1507.2356
2800.0000,1508.3225
2900.0000,1509.2712
3000.0000,1510.1426
3100.0000,1511.0022
3200.0000,1511.8932
3300.0000,1512.8538
3400.0000,1513.9147
3500.0000,1515.0983
3600.0000,1516.3999
3700.0000,1517.8041
3800.0000,1519.2909
3900.0000,1520.8293
4000.0000,1522.3774
4100.0000,1523.8878
4200.0000,1525.3210
4300.0000,1526.6420
4400.0000,1527.8180
4500.0000,1528.8129
4600.0000,1529.6071
4700.0000,1530.1867
4800.0000,1530.5417
4900.0000,1530.6668
5000.0000,1530.6668
