y,0,1,2,3,4,5,6,7,8
24.193548387096776,1527.2022,1520.927,1522.5181,1524.2855,1524.1652,1524.1963,1526.5353,1526.14,1528.9132
72.58064516129033,1522.5857,1516.8502,1518.3161,1519.9362,1519.8376,1519.8681,1521.9671,1521.6121,1524.1331
120.96774193548387,1518.3477,1513.1074,1514.4586,1515.9433,1515.8647,1515.8946,1517.7732,1517.4554,1519.7449
169.35483870967744,1514.4608,1509.6748,1510.9206,1512.2813,1512.2211,1512.2504,1513.9269,1513.6431,1515.7204
217.74193548387098,1510.9,1506.5301,1507.6795,1508.9264,1508.883,1508.9119,1510.4033,1510.1507,1512.0335
266.1290322580645,1507.642,1503.6527,1504.7139,1505.8568,1505.8287,1505.8571,1507.1792,1506.9551,1508.66
314.5161290322581,1504.6649,1501.0235,1502.004,1503.0519,1503.0379,1503.0658,1504.2332,1504.0351,1505.5774
362.90322580645164,1501.9486,1498.6246,1499.5315,1500.4927,1500.4915,1500.5191,1501.5453,1501.371,1502.765
411.2903225806452,1499.4745,1496.4396,1497.2795,1498.1617,1498.1722,1498.1994,1499.097,1498.9443,1500.2033
459.6774193548387,1497.2253,1494.4531,1495.232,1496.0425,1496.0635,1496.0905,1496.8712,1496.7382,1497.8744
508.0645161290323,1495.1846,1492.6509,1493.3745,1494.1199,1494.1506,1494.1772,1494.8519,1494.7367,1495.7615
556.4516129032259,1493.3378,1491.0198,1491.6934,1492.3798,1492.4192,1492.4455,1493.0242,1492.9252,1493.8492
604.8387096774194,1491.6707,1489.5475,1490.176,1490.8091,1490.8564,1490.8825,1491.3746,1491.2902,1492.1231
653.2258064516129,1490.1706,1488.2226,1488.8105,1489.3958,1489.4501,1489.476,1489.8901,1489.8188,1490.5699
701.6129032258065,1488.8254,1487.0347,1487.5861,1488.1284,1488.1891,1488.2148,1488.559,1488.4995,1489.1771
750.0,1487.6242,1485.9738,1486.4926,1486.9967,1487.063,1487.0885,1487.3703,1487.3213,1487.9333
798.3870967741937,1486.5565,1485.0308,1485.5208,1485.9907,1486.062,1486.0875,1486.3137,1486.274,1486.8278
846.7741935483872,1485.6127,1484.1974,1484.6618,1485.1016,1485.1774,1485.2026,1485.3798,1485.3484,1485.8506
895.1612903225807,1484.7841,1483.4656,1483.9076,1484.3209,1484.4006,1484.4258,1484.5598,1484.5357,1484.9926
943.5483870967743,1484.0623,1482.8283,1483.2506,1483.6409,1483.724,1483.749,1483.8456,1483.8277,1484.2452
991.9354838709678,1483.4397,1482.2785,1482.6839,1483.0543,1483.1404,1483.1653,1483.2295,1483.2171,1483.6005
1040.3225806451615,1482.9091,1481.81,1482.2011,1482.5545,1482.6431,1482.668,1482.7045,1482.6968,1483.0511
1088.7096774193549,1482.4641,1481.4171,1481.7961,1482.1353,1482.2259,1482.2508,1482.2641,1482.2603,1482.5902
1137.0967741935485,1482.0983,1481.0943,1481.4633,1481.7908,1481.8832,1481.908,1481.9022,1481.9016,1482.2114
1185.483870967742,1481.8063,1480.8365,1481.1976,1481.5157,1481.6095,1481.6342,1481.6132,1481.6152,1481.909
1233.8709677419356,1481.5826,1480.6392,1480.9942,1481.3051,1481.3999,1481.4246,1481.3919,1481.3958,1481.6773
1282.258064516129,1481.4224,1480.4979,1480.8485,1481.1543,1481.2498,1481.2745,1481.2333,1481.2387,1481.5113
1330.6451612903227,1481.3211,1480.4087,1480.7565,1481.059,1481.155,1481.1797,1481.1331,1481.1394,1481.4063
1379.0322580645163,1481.2745,1480.3678,1480.7143,1481.0152,1481.1115,1481.1362,1481.0871,1481.0938,1481.358
1427.4193548387098,1481.2787,1480.3717,1480.7184,1481.0193,1481.1156,1481.1403,1481.0913,1481.098,1481.3622
1475.8064516129034,1481.3301,1480.4174,1480.7653,1481.0679,1481.1639,1481.1886,1481.1421,1481.1484,1481.4153
