x,y
0.70635548,4.8672
0.51703224,4.0152
0.43856353,3.3861
0.38320752,2.8725
0.34148108,2.4526
0.30995132,2.1141
0.28644349,1.8456
0.26917585,1.6357
0.25666802,1.4743
0.24772388,1.3519
