y,val
0.0000,1495.6787
100.0000,1495.9074
200.0000,1496.3022
300.0000,1496.6585
400.0000,1496.8024
500.0000,1496.6122
600.0000,1496.0208
700.0000,1495.0440
800.0000,1493.7419
900.0000,1492.1894
1000.0000,1490.5112
1100.0000,1488.8776
1200.0000,1487.4710
1300.0000,1486.4324
1400.0000,1485.8531
1500.0000,1485.7987
1600.0000,1486.3069
1700.0000,1487.3554
1800.0000,1488.9129
1900.0000,1490.8918
2000.0000,1493.1762
2100.0000,1495.6229
2200.0000,1498.1126
2300.0000,1500.5203
2400.0000,1502.7439
2500.0000,1504.7087
2600.0000,1506.3989
2700.0000,1507.8261
2800.0000,1509.0078
2900.0000,1509.9899
3000.0000,1510.8447
3100.0000,1511.6535
3200.0000,1512.4728
3300.0000,1513.3515
3400.0000,1514.3271
3500.0000,1515.4243
3600.0000,1516.6416
3700.0000,1517.9653
3800.0000,1519.3765
3900.0000,1520.8430
4000.0000,1522.3203
4100.0000,1523.7587
4200.0000,1525.1206
4300.0000,1526.3707
4400.0000,1527.4775
4500.0000,1528.4154
4600.0000,1529.1671
4700.0000,1529.7181
4800.0000,1530.0574
4900.0000,1530.1776
5000.0000,1530.1776
