y,val
50.0000,1496.4727
150.0000,1496.3742
250.0000,1496.1002
350.0000,1495.6591
450.0000,1495.0650
550.0000,1494.3387
650.0000,1493.5067
750.0000,1492.6015
850.0000,1491.6618
950.0000,1490.7324
1050.0000,1489.8644
1150.0000,1489.1155
1250.0000,1488.5401
1350.0000,1488.1794
1450.0000,1488.0700
1550.0000,1488.2379
1650.0000,1488.6974
1750.0000,1489.4520
1850.0000,1490.4950
1950.0000,1491.7937
2050.0000,1493.3000
2150.0000,1494.9526
2250.0000,1496.6934
2350.0000,1498.4854
2450.0000,1500.2721
2550.0000,1502.0154
2650.0000,1503.6949
2750.0000,1505.3095
2850.0000,1506.8319
2950.0000,1508.2615
3050.0000,1509.6152
3150.0000,1510.9196
3250.0000,1512.2017
3350.0000,1513.4789
3450.0000,1514.7709
3550.0000,1516.0990
3650.0000,1517.4871
3750.0000,1518.9615
3850.0000,1520.4895
3950.0000,1522.0389
4050.0000,1523.5781
4150.0000,1525.0774
4250.0000,1526.4950
4350.0000,1527.7943
4450.0000,1528.9455
4550.0000,1529.9344
4650.0000,1530.7344
4750.0000,1531.3246
4850.0000,1531.6904
4950.0000,1531.8224
