x,y
0.96052936,2.1614
0.16877431,1.0535
0.10289524,1.1678
0.09757700,1.1903
0.07647825,1.1595
0.06445775,1.1218
0.06831669,1.0965
0.07280006,1.0902
0.07347442,1.1000
0.07349520,1.1202
