y,val
0.0000,1497.6583
100.0000,1497.3471
200.0000,1496.5069
300.0000,1495.2132
400.0000,1493.5901
500.0000,1491.8216
600.0000,1490.1450
700.0000,1488.7383
800.0000,1487.7190
900.0000,1487.1061
1000.0000,1486.8799
1100.0000,1486.9825
1200.0000,1487.3166
1300.0000,1487.7689
1400.0000,1488.2210
1500.0000,1488.5928
1600.0000,1488.8401
1700.0000,1489.0724
1800.0000,1489.6015
1900.0000,1490.4419
2000.0000,1491.6284
2100.0000,1493.0579
2200.0000,1494.6487
2300.0000,1496.7605
2400.0000,1499.2475
2500.0000,1502.0192
2600.0000,1504.8132
2700.0000,1507.4562
2800.0000,1509.9599
2900.0000,1512.1563
3000.0000,1513.9551
3100.0000,1515.3609
3200.0000,1516.4845
3300.0000,1517.2171
3400.0000,1517.5686
3500.0000,1517.6433
3600.0000,1517.6472
3700.0000,1517.8961
3800.0000,1518.3453
3900.0000,1519.0220
4000.0000,1519.9991
4100.0000,1521.3936
4200.0000,1523.0283
4300.0000,1524.7886
4400.0000,1526.5902
4500.0000,1528.3559
4600.0000,1529.8860
4700.0000,1531.0582
4800.0000,1531.7992
4900.0000,1532.0735
5000.0000,1532.0735
