y,val
0.0000,1515.2130
100.0000,1514.0522
200.0000,1511.1854
300.0000,1507.0016
400.0000,1501.9179
500.0000,1496.5214
600.0000,1491.4125
700.0000,1486.8606
800.0000,1483.0588
900.0000,1480.1302
1000.0000,1478.1373
1100.0000,1477.0826
1200.0000,1476.9715
1300.0000,1477.7468
1400.0000,1479.3291
1500.0000,1481.5918
1600.0000,1484.4091
1700.0000,1487.6331
1800.0000,1491.0931
1900.0000,1494.6549
2000.0000,1498.1867
2100.0000,1501.5401
2200.0000,1504.5564
2300.0000,1507.0786
2400.0000,1509.0816
2500.0000,1510.5288
2600.0000,1511.5001
2700.0000,1512.0693
2800.0000,1512.3202
2900.0000,1512.3694
3000.0000,1512.3093
3100.0000,1512.2258
3200.0000,1512.2061
3300.0000,1512.3042
3400.0000,1512.5815
3500.0000,1513.0865
3600.0000,1513.8627
3700.0000,1514.9562
3800.0000,1516.2888
3900.0000,1517.7948
4000.0000,1519.4435
4100.0000,1521.2440
4200.0000,1523.0816
4300.0000,1524.8715
4400.0000,1526.5622
4500.0000,1528.1396
4600.0000,1529.4904
4700.0000,1530.5260
4800.0000,1531.1813
4900.0000,1531.4121
5000.0000,1531.4121
