y,val
50.0000,1511.1752
150.0000,1511.1406
250.0000,1511.0441
350.0000,1510.8901
450.0000,1510.6850
550.0000,1510.4365
650.0000,1510.1527
750.0000,1509.8414
850.0000,1509.5097
950.0000,1509.1636
1050.0000,1508.8087
1150.0000,1508.4496
1250.0000,1508.0899
1350.0000,1507.7347
1450.0000,1507.3881
1550.0000,1507.0537
1650.0000,1506.7342
1750.0000,1506.4317
1850.0000,1506.1483
1950.0000,1505.8849
2050.0000,1505.6418
2150.0000,1505.4178
2250.0000,1505.2114
2350.0000,1505.0219
2450.0000,1504.8480
2550.0000,1504.6878
2650.0000,1504.5381
2750.0000,1504.3951
2850.0000,1504.2563
2950.0000,1504.1184
3050.0000,1503.9768
3150.0000,1503.8259
3250.0000,1503.6587
3350.0000,1503.4826
3450.0000,1503.3039
3550.0000,1503.1284
3650.0000,1502.9613
3750.0000,1502.8075
3850.0000,1502.6659
3950.0000,1502.5343
4050.0000,1502.4095
4150.0000,1502.2878
4250.0000,1502.1722
4350.0000,1502.0650
4450.0000,1501.9684
4550.0000,1501.8862
4650.0000,1501.8205
4750.0000,1501.7727
4850.0000,1501.7435
4950.0000,1501.7331
