ssfe-ttt,ssfe-svd,rank
23.066383131640297,19.835710711185286,17.0
9336.245197026452,14.720325723608697,51.0
718.0023777897067,42.65701308907247,97.0
54.43538772876449,13.755615881011497,98.0
1587.1486797609152,5.09692806894866,106.0
2.0026704272430584,2.2005097382666023,186.0
3.9597980131249604,4.204205631916324,19.0
5.02167945612049,1.880054035417595,35.0
3.930100126089717,1.55532436903078,41.0
1.7825987482888648,1.5566413681629188,170.0
