x,y
1.61846579,4.8894
0.66269079,3.4426
0.47569605,2.1689
0.31489499,1.6146
0.24255733,1.3859
0.21063508,1.2343
0.19490180,1.1676
0.18840658,1.1326
0.18594860,1.1134
0.18515361,1.1035
