y,val
24.1935,1521.2281
72.5806,1520.2915
120.9677,1518.2011
169.3548,1515.5382
217.7419,1512.9104
266.1290,1510.1497
314.5161,1507.0942
362.9032,1503.5824
411.2903,1499.8714
459.6774,1496.2155
508.0645,1492.8685
556.4516,1489.8636
604.8387,1487.2313
653.2258,1484.9981
701.6129,1483.1917
750.0000,1481.8340
798.3871,1480.9411
846.7742,1480.4730
895.1613,1480.3835
943.5484,1480.6197
991.9355,1481.1197
1040.3226,1481.8160
1088.7097,1482.6352
1137.0968,1483.4248
1185.4839,1484.0279
1233.8710,1484.2815
1282.2581,1484.3129
1330.6452,1484.2473
1379.0323,1484.2102
1427.4194,1484.1917
1475.8065,1484.1859
