y,val
24.1935,1520.2686
72.5806,1519.5278
120.9677,1517.8156
169.3548,1515.4825
217.7419,1512.8513
266.1290,1509.9995
314.5161,1506.9764
362.9032,1503.8036
411.2903,1500.5442
459.6774,1497.2608
508.0645,1494.0159
556.4516,1490.9470
604.8387,1488.1970
653.2258,1485.9140
701.6129,1484.1033
750.0000,1482.7665
798.3871,1481.9014
846.7742,1481.4102
895.1613,1481.1967
943.5484,1481.1655
991.9355,1481.2830
1040.3226,1481.5203
1088.7097,1481.8532
1137.0968,1482.2801
1185.4839,1482.8015
1233.8710,1483.4196
1282.2581,1484.0644
1330.6452,1484.6700
1379.0323,1485.1742
1427.4194,1485.5085
1475.8065,1485.6315
