y,val
0.0000,1511.1818
48.3871,1511.0221
96.7742,1510.5821
145.1613,1509.8747
193.5484,1508.9141
241.9355,1507.7156
290.3226,1506.2953
338.7097,1504.6947
387.0968,1502.9576
435.4839,1501.1303
483.8710,1499.2620
532.2581,1497.4048
580.6452,1495.5704
629.0323,1493.7704
677.4194,1492.0158
725.8065,1490.3169
774.1935,1488.6835
822.5806,1487.1246
870.9677,1485.6484
919.3548,1484.2625
967.7419,1482.9740
1016.1290,1481.7891
1064.5161,1480.7134
1112.9032,1479.7520
1161.2903,1478.9092
1209.6774,1478.1888
1258.0645,1477.5940
1306.4516,1477.1274
1354.8387,1476.7909
1403.2258,1476.5860
1451.6129,1476.5135
1500.0000,1476.5135
