x,y
2.03939702,6.8394
1.26353788,3.8810
0.81015887,3.1397
0.60574023,3.3766
0.44942709,3.4619
0.34675482,3.3319
0.31824304,3.1113
0.30124212,2.8683
0.27052295,2.6765
0.24937533,2.6185
